synset,property,gpt3_answer,human_review,require_cookable/overcookable_temperature,value_cook(C),value_overcook(C),source1,source2,comment
plastic.n.01,slicer,0,0,FALSE,,,,,
plastic.n.01,soakable,1,0,FALSE,,,,,
sodium_carbonate.n.01,liquid,0,0,FALSE,,,,,
sodium_carbonate.n.01,heatSource,0,0,FALSE,,,,,
sodium_carbonate.n.01,fireSource,0,0,FALSE,,,,,
sodium_carbonate.n.01,cookable,0,0,FALSE,,,,,
sodium_carbonate.n.01,coldSource,0,0,FALSE,,,,,
sodium_carbonate.n.01,sliceable,0,0,FALSE,,,,,
sodium_carbonate.n.01,slicer,0,0,FALSE,,,,,
sodium_carbonate.n.01,soakable,0,0,FALSE,,,,,
mixer.n.04,liquid,0,0,FALSE,,,,,
mixer.n.04,heatSource,0,0,FALSE,,,,,
mixer.n.04,fireSource,0,0,FALSE,,,,,
mixer.n.04,cookable,0,0,FALSE,,,,,
mixer.n.04,coldSource,0,0,FALSE,,,,,
mixer.n.04,sliceable,0,0,FALSE,,,,,
mixer.n.04,slicer,1,1,FALSE,,,,,
mixer.n.04,soakable,0,0,FALSE,,,,,
wax_paper.n.01,liquid,0,0,FALSE,,,,,
wax_paper.n.01,heatSource,0,0,FALSE,,,,,
wax_paper.n.01,fireSource,0,0,FALSE,,,,,
wax_paper.n.01,cookable,0,0,FALSE,,,,,
wax_paper.n.01,coldSource,0,0,FALSE,,,,,
wax_paper.n.01,sliceable,0,0,FALSE,,,,,
wax_paper.n.01,slicer,0,0,FALSE,,,,,
wax_paper.n.01,soakable,1,1,FALSE,,,,,
plastic_bag.n.01,liquid,0,0,FALSE,,,,,
plastic_bag.n.01,heatSource,0,0,FALSE,,,,,
plastic_bag.n.01,fireSource,0,0,FALSE,,,,,
plastic_bag.n.01,cookable,0,0,FALSE,,,,,
plastic_bag.n.01,coldSource,0,0,FALSE,,,,,
plastic_bag.n.01,sliceable,0,0,FALSE,,,,,
plastic_bag.n.01,slicer,1,0,FALSE,,,,,
plastic_bag.n.01,soakable,1,0,FALSE,,,,,
dirt.n.02,liquid,0,0,FALSE,,,,,
dirt.n.02,heatSource,0,0,FALSE,,,,,
dirt.n.02,fireSource,0,0,FALSE,,,,,
dirt.n.02,cookable,0,0,FALSE,,,,,
dirt.n.02,coldSource,0,0,FALSE,,,,,
dirt.n.02,sliceable,0,0,FALSE,,,,,
dirt.n.02,slicer,0,0,FALSE,,,,,
dirt.n.02,soakable,0,0,FALSE,,,,,
meal.n.01,liquid,0,0,FALSE,,,,,
meal.n.01,heatSource,0,0,FALSE,,,,,
meal.n.01,fireSource,1,0,FALSE,,,,,
meal.n.01,cookable,0,1,TRUE,TOO GENERAL,UNKNOWN,,,
meal.n.01,coldSource,0,0,FALSE,,,,,
meal.n.01,sliceable,1,1,FALSE,,,,,
meal.n.01,slicer,0,0,FALSE,,,,,
meal.n.01,soakable,0,0,FALSE,,,,,
nut.n.01,liquid,0,0,FALSE,,,,,
nut.n.01,heatSource,0,0,FALSE,,,,,
nut.n.01,fireSource,1,0,FALSE,,,,,
nut.n.01,cookable,0,1,TRUE,TOO GENERAL,UNKNOWN,,,
nut.n.01,coldSource,0,0,FALSE,,,,,
nut.n.01,sliceable,0,0,FALSE,,,,,
nut.n.01,slicer,1,0,FALSE,,,,,
nut.n.01,soakable,0,0,FALSE,,,,,
seed.n.02,liquid,0,0,FALSE,,,,,
seed.n.02,heatSource,0,0,FALSE,,,,,
seed.n.02,fireSource,0,0,FALSE,,,,,
seed.n.02,cookable,0,1,TRUE,N/A,UNKNOWN,,,
seed.n.02,coldSource,0,0,FALSE,,,,,
seed.n.02,sliceable,0,0,FALSE,,,,,
seed.n.02,slicer,0,0,FALSE,,,,,
seed.n.02,soakable,0,0,FALSE,,,,,
book.n.01,liquid,0,0,FALSE,,,,,
book.n.01,heatSource,0,0,FALSE,,,,,
book.n.01,fireSource,0,0,FALSE,,,,,
book.n.01,cookable,0,0,FALSE,,,,,
book.n.01,coldSource,0,0,FALSE,,,,,
book.n.01,sliceable,0,0,FALSE,,,,,
book.n.01,slicer,0,0,FALSE,,,,,
book.n.01,soakable,0,1,FALSE,,,,,
blade.n.09,liquid,0,0,FALSE,,,,,
blade.n.09,heatSource,0,0,FALSE,,,,,
blade.n.09,fireSource,0,0,FALSE,,,,,
blade.n.09,cookable,0,0,FALSE,,,,,
blade.n.09,coldSource,0,0,FALSE,,,,,
blade.n.09,sliceable,1,0,FALSE,,,,,
blade.n.09,slicer,1,1,FALSE,,,,,
blade.n.09,soakable,0,0,FALSE,,,,,
mold.n.05,liquid,0,0,FALSE,,,,,
mold.n.05,heatSource,0,0,FALSE,,,,,
mold.n.05,fireSource,0,0,FALSE,,,,,
mold.n.05,cookable,0,0,FALSE,,,,,
mold.n.05,coldSource,0,0,FALSE,,,,,
mold.n.05,sliceable,0,0,FALSE,,,,,
mold.n.05,slicer,0,0,FALSE,,,,,
mold.n.05,soakable,0,0,FALSE,,,,,
sauce.n.01,liquid,0,1,FALSE,,,,,
sauce.n.01,heatSource,0,0,FALSE,,,,,
sauce.n.01,fireSource,1,0,FALSE,,,,,
sauce.n.01,cookable,0,1,TRUE,TOO GENERAL,UNKNOWN,,,
sauce.n.01,coldSource,1,0,FALSE,,,,,
sauce.n.01,sliceable,0,0,FALSE,,,,,
sauce.n.01,slicer,0,0,FALSE,,,,,
sauce.n.01,soakable,0,0,FALSE,,,,,
screw.n.04,liquid,0,0,FALSE,,,,,
screw.n.04,heatSource,0,0,FALSE,,,,,
screw.n.04,fireSource,0,0,FALSE,,,,,
screw.n.04,cookable,0,0,FALSE,,,,,
screw.n.04,coldSource,0,0,FALSE,,,,,
screw.n.04,sliceable,0,0,FALSE,,,,,
screw.n.04,slicer,0,0,FALSE,,,,,
screw.n.04,soakable,0,0,FALSE,,,,,
spice.n.02,liquid,0,0,FALSE,,,,,
spice.n.02,heatSource,0,0,FALSE,,,,,
spice.n.02,fireSource,1,0,FALSE,,,,,
spice.n.02,cookable,0,1,TRUE,TOO GENERAL,UNKNOWN,,,
spice.n.02,coldSource,0,0,FALSE,,,,,
spice.n.02,sliceable,0,0,FALSE,,,,,
spice.n.02,slicer,0,0,FALSE,,,,,
spice.n.02,soakable,0,0,FALSE,,,,,
aluminium_foil.n.01,liquid,0,0,FALSE,,,,,
aluminium_foil.n.01,heatSource,0,0,FALSE,,,,,
aluminium_foil.n.01,fireSource,0,0,FALSE,,,,,
aluminium_foil.n.01,cookable,0,0,FALSE,,,,,
aluminium_foil.n.01,coldSource,0,0,FALSE,,,,,
aluminium_foil.n.01,sliceable,0,1,FALSE,,,,,
aluminium_foil.n.01,slicer,0,0,FALSE,,,,,
aluminium_foil.n.01,soakable,0,0,FALSE,,,,,
rice.n.01,liquid,0,0,FALSE,,,,,
rice.n.01,heatSource,0,0,FALSE,,,,,
rice.n.01,fireSource,1,0,FALSE,,,,,
rice.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
rice.n.01,coldSource,1,0,FALSE,,,,,
rice.n.01,sliceable,0,0,FALSE,,,,,
rice.n.01,slicer,1,0,FALSE,,,,,
rice.n.01,soakable,0,0,FALSE,,,,,
wine.n.01,liquid,1,1,FALSE,,,,,
wine.n.01,heatSource,0,0,FALSE,,,,,
wine.n.01,fireSource,0,0,FALSE,,,,,
wine.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
wine.n.01,coldSource,1,0,FALSE,,,,,
wine.n.01,sliceable,0,0,FALSE,,,,,
wine.n.01,slicer,0,0,FALSE,,,,,
wine.n.01,soakable,0,0,FALSE,,,,,
rack.n.05,liquid,0,0,FALSE,,,,,
rack.n.05,heatSource,0,0,FALSE,,,,,
rack.n.05,fireSource,0,0,FALSE,,,,,
rack.n.05,cookable,0,0,FALSE,,,,,
rack.n.05,coldSource,0,0,FALSE,,,,,
rack.n.05,sliceable,0,0,FALSE,,,,,
rack.n.05,slicer,1,0,FALSE,,,,,
rack.n.05,soakable,1,0,FALSE,,,,,
leaf.n.01,liquid,0,0,FALSE,,,,,
leaf.n.01,heatSource,0,0,FALSE,,,,,
leaf.n.01,fireSource,0,0,FALSE,,,,,
leaf.n.01,cookable,0,0,FALSE,,,,,
leaf.n.01,coldSource,0,0,FALSE,,,,,
leaf.n.01,sliceable,0,1,FALSE,,,,,
leaf.n.01,slicer,0,0,FALSE,,,,,
leaf.n.01,soakable,0,1,FALSE,,,,,
plastic_wrap.n.01,liquid,0,0,FALSE,,,,,
plastic_wrap.n.01,heatSource,0,0,FALSE,,,,,
plastic_wrap.n.01,fireSource,0,0,FALSE,,,,,
plastic_wrap.n.01,cookable,0,0,FALSE,,,,,
plastic_wrap.n.01,coldSource,0,0,FALSE,,,,,
plastic_wrap.n.01,sliceable,0,0,FALSE,,,,,
plastic_wrap.n.01,slicer,1,0,FALSE,,,,,
plastic_wrap.n.01,soakable,0,0,FALSE,,,,,
bearing.n.06,liquid,0,0,FALSE,,,,,
bearing.n.06,heatSource,0,0,FALSE,,,,,
bearing.n.06,fireSource,0,0,FALSE,,,,,
bearing.n.06,cookable,0,0,FALSE,,,,,
bearing.n.06,coldSource,0,0,FALSE,,,,,
bearing.n.06,sliceable,0,0,FALSE,,,,,
bearing.n.06,slicer,1,0,FALSE,,,,,
bearing.n.06,soakable,0,0,FALSE,,,,,
liquid_soap.n.01,liquid,1,1,FALSE,,,,,
liquid_soap.n.01,heatSource,0,0,FALSE,,,,,
liquid_soap.n.01,fireSource,0,0,FALSE,,,,,
liquid_soap.n.01,cookable,0,0,FALSE,,,,,
liquid_soap.n.01,coldSource,1,0,FALSE,,,,,
liquid_soap.n.01,sliceable,0,0,FALSE,,,,,
liquid_soap.n.01,slicer,0,0,FALSE,,,,,
liquid_soap.n.01,soakable,0,0,FALSE,,,,,
bookend.n.01,liquid,0,0,FALSE,,,,,
bookend.n.01,heatSource,0,0,FALSE,,,,,
bookend.n.01,fireSource,0,0,FALSE,,,,,
bookend.n.01,cookable,0,0,FALSE,,,,,
bookend.n.01,coldSource,0,0,FALSE,,,,,
bookend.n.01,sliceable,0,0,FALSE,,,,,
bookend.n.01,slicer,1,0,FALSE,,,,,
bookend.n.01,soakable,0,0,FALSE,,,,,
brace.n.09,liquid,0,0,FALSE,,,,,
brace.n.09,heatSource,0,0,FALSE,,,,,
brace.n.09,fireSource,0,0,FALSE,,,,,
brace.n.09,cookable,0,0,FALSE,,,,,
brace.n.09,coldSource,0,0,FALSE,,,,,
brace.n.09,sliceable,0,0,FALSE,,,,,
brace.n.09,slicer,0,0,FALSE,,,,,
brace.n.09,soakable,0,0,FALSE,,,,,
buckle.n.01,liquid,0,0,FALSE,,,,,
buckle.n.01,heatSource,0,0,FALSE,,,,,
buckle.n.01,fireSource,0,0,FALSE,,,,,
buckle.n.01,cookable,0,0,FALSE,,,,,
buckle.n.01,coldSource,0,0,FALSE,,,,,
buckle.n.01,sliceable,0,0,FALSE,,,,,
buckle.n.01,slicer,1,1,FALSE,,,,,
buckle.n.01,soakable,0,0,FALSE,,,,,
insectifuge.n.01,liquid,0,0,FALSE,,,,,
insectifuge.n.01,heatSource,0,0,FALSE,,,,,
insectifuge.n.01,fireSource,0,0,FALSE,,,,,
insectifuge.n.01,cookable,0,0,FALSE,,,,,
insectifuge.n.01,coldSource,0,0,FALSE,,,,,
insectifuge.n.01,sliceable,0,0,FALSE,,,,,
insectifuge.n.01,slicer,0,0,FALSE,,,,,
insectifuge.n.01,soakable,0,0,FALSE,,,,,
insect_repellent.n.01,liquid,0,0,FALSE,,,,,
insect_repellent.n.01,heatSource,0,0,FALSE,,,,,
insect_repellent.n.01,fireSource,0,0,FALSE,,,,,
insect_repellent.n.01,cookable,0,0,FALSE,,,,,
insect_repellent.n.01,coldSource,0,0,FALSE,,,,,
insect_repellent.n.01,sliceable,0,0,FALSE,,,,,
insect_repellent.n.01,slicer,0,0,FALSE,,,,,
insect_repellent.n.01,soakable,0,0,FALSE,,,,,
bumper.n.02,liquid,0,0,FALSE,,,,,
bumper.n.02,heatSource,0,0,FALSE,,,,,
bumper.n.02,fireSource,0,0,FALSE,,,,,
bumper.n.02,cookable,0,0,FALSE,,,,,
bumper.n.02,coldSource,0,0,FALSE,,,,,
bumper.n.02,sliceable,0,0,FALSE,,,,,
bumper.n.02,slicer,0,0,FALSE,,,,,
bumper.n.02,soakable,0,0,FALSE,,,,,
burlap.n.01,liquid,0,0,FALSE,,,,,
burlap.n.01,heatSource,0,0,FALSE,,,,,
burlap.n.01,fireSource,0,0,FALSE,,,,,
burlap.n.01,cookable,0,0,FALSE,,,,,
burlap.n.01,coldSource,0,0,FALSE,,,,,
burlap.n.01,sliceable,0,0,FALSE,,,,,
burlap.n.01,slicer,0,0,FALSE,,,,,
burlap.n.01,soakable,0,1,FALSE,,,,,
frosting.n.01,liquid,0,0,FALSE,,,,,
frosting.n.01,heatSource,0,0,FALSE,,,,,
frosting.n.01,fireSource,0,0,FALSE,,,,,
frosting.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
frosting.n.01,coldSource,1,0,FALSE,,,,,
frosting.n.01,sliceable,0,0,FALSE,,,,,
frosting.n.01,slicer,1,0,FALSE,,,,,
frosting.n.01,soakable,0,0,FALSE,,,,,
cactus.n.01,liquid,0,0,FALSE,,,,,
cactus.n.01,heatSource,0,0,FALSE,,,,,
cactus.n.01,fireSource,0,0,FALSE,,,,,
cactus.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
cactus.n.01,coldSource,0,0,FALSE,,,,,
cactus.n.01,sliceable,0,1,FALSE,,,,,
cactus.n.01,slicer,1,0,FALSE,,,,,
cactus.n.01,soakable,0,0,FALSE,,,,,
calendar.n.01,liquid,0,0,FALSE,,,,,
calendar.n.01,heatSource,0,0,FALSE,,,,,
calendar.n.01,fireSource,0,0,FALSE,,,,,
calendar.n.01,cookable,0,0,FALSE,,,,,
calendar.n.01,coldSource,0,0,FALSE,,,,,
calendar.n.01,sliceable,0,0,FALSE,,,,,
calendar.n.01,slicer,1,0,FALSE,,,,,
calendar.n.01,soakable,0,1,FALSE,,,,,
cardamom.n.02,liquid,0,0,FALSE,,,,,
cardamom.n.02,heatSource,0,0,FALSE,,,,,
cardamom.n.02,fireSource,1,0,FALSE,,,,,
cardamom.n.02,cookable,0,1,TRUE,N/A,UNKNOWN,,,
cardamom.n.02,coldSource,0,0,FALSE,,,,,
cardamom.n.02,sliceable,0,0,FALSE,,,,,
cardamom.n.02,slicer,0,0,FALSE,,,,,
cardamom.n.02,soakable,0,0,FALSE,,,,,
electric_fan.n.01,liquid,0,0,FALSE,,,,,
electric_fan.n.01,heatSource,0,0,FALSE,,,,,
electric_fan.n.01,fireSource,0,0,FALSE,,,,,
electric_fan.n.01,cookable,0,0,FALSE,,,,,
electric_fan.n.01,coldSource,0,0,FALSE,,,,,
electric_fan.n.01,sliceable,0,0,FALSE,,,,,
electric_fan.n.01,slicer,1,0,FALSE,,,,,
electric_fan.n.01,soakable,0,0,FALSE,,,,,
cellophane.n.01,liquid,0,0,FALSE,,,,,
cellophane.n.01,heatSource,0,0,FALSE,,,,,
cellophane.n.01,fireSource,0,0,FALSE,,,,,
cellophane.n.01,cookable,0,0,FALSE,,,,,
cellophane.n.01,coldSource,0,0,FALSE,,,,,
cellophane.n.01,sliceable,0,0,FALSE,,,,,
cellophane.n.01,slicer,1,0,FALSE,,,,,
cellophane.n.01,soakable,1,0,FALSE,,,,,
centerpiece.n.02,liquid,0,0,FALSE,,,,,
centerpiece.n.02,heatSource,0,0,FALSE,,,,,
centerpiece.n.02,fireSource,0,0,FALSE,,,,,
centerpiece.n.02,cookable,0,0,FALSE,,,,,
centerpiece.n.02,coldSource,0,0,FALSE,,,,,
centerpiece.n.02,sliceable,0,0,FALSE,,,,,
centerpiece.n.02,slicer,0,0,FALSE,,,,,
centerpiece.n.02,soakable,0,0,FALSE,,,,,
cereal_box.n.01,liquid,0,0,FALSE,,,,,
cereal_box.n.01,heatSource,0,0,FALSE,,,,,
cereal_box.n.01,fireSource,0,0,FALSE,,,,,
cereal_box.n.01,cookable,0,0,FALSE,,,,,
cereal_box.n.01,coldSource,0,0,FALSE,,,,,
cereal_box.n.01,sliceable,0,0,FALSE,,,,,
cereal_box.n.01,slicer,0,0,FALSE,,,,,
cereal_box.n.01,soakable,1,1,FALSE,,,,,
chain_saw.n.01,liquid,0,0,FALSE,,,,,
chain_saw.n.01,heatSource,0,0,FALSE,,,,,
chain_saw.n.01,fireSource,0,0,FALSE,,,,,
chain_saw.n.01,cookable,0,0,FALSE,,,,,
chain_saw.n.01,coldSource,0,0,FALSE,,,,,
chain_saw.n.01,sliceable,0,0,FALSE,,,,,
chain_saw.n.01,slicer,1,1,FALSE,,,,,
chain_saw.n.01,soakable,0,0,FALSE,,,,,
blackboard.n.01,liquid,0,0,FALSE,,,,,
blackboard.n.01,heatSource,0,0,FALSE,,,,,
blackboard.n.01,fireSource,0,0,FALSE,,,,,
blackboard.n.01,cookable,0,0,FALSE,,,,,
blackboard.n.01,coldSource,0,0,FALSE,,,,,
blackboard.n.01,sliceable,0,0,FALSE,,,,,
blackboard.n.01,slicer,1,0,FALSE,,,,,
blackboard.n.01,soakable,0,0,FALSE,,,,,
chard.n.01,liquid,0,0,FALSE,,,,,
chard.n.01,heatSource,0,0,FALSE,,,,,
chard.n.01,fireSource,1,0,FALSE,,,,,
chard.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
chard.n.01,coldSource,0,0,FALSE,,,,,
chard.n.01,sliceable,0,1,FALSE,,,,,
chard.n.01,slicer,0,0,FALSE,,,,,
chard.n.01,soakable,0,0,FALSE,,,,,
cherry_tomato.n.02,liquid,0,0,FALSE,,,,,
cherry_tomato.n.02,heatSource,0,0,FALSE,,,,,
cherry_tomato.n.02,fireSource,0,0,FALSE,,,,,
cherry_tomato.n.02,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
cherry_tomato.n.02,coldSource,0,0,FALSE,,,,,
cherry_tomato.n.02,sliceable,0,1,FALSE,,,,,
cherry_tomato.n.02,slicer,0,0,FALSE,,,,,
cherry_tomato.n.02,soakable,0,0,FALSE,,,,,
edible_seed.n.01,liquid,0,0,FALSE,,,,,
edible_seed.n.01,heatSource,0,0,FALSE,,,,,
edible_seed.n.01,fireSource,1,0,FALSE,,,,,
edible_seed.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
edible_seed.n.01,coldSource,0,0,FALSE,,,,,
edible_seed.n.01,sliceable,0,0,FALSE,,,,,
edible_seed.n.01,slicer,0,0,FALSE,,,,,
edible_seed.n.01,soakable,0,0,FALSE,,,,,
chicken_leg.n.01,liquid,0,0,FALSE,,,,,
chicken_leg.n.01,heatSource,0,0,FALSE,,,,,
chicken_leg.n.01,fireSource,1,0,FALSE,,,,,
chicken_leg.n.01,cookable,0,1,TRUE,74,93,https://www.fsis.usda.gov/food-safety/safe-food-handling-and-preparation/food-safety-basics/safe-temperature-chart,https://www.finecooking.com/article/safe-but-not-overcooked,
chicken_leg.n.01,coldSource,0,0,FALSE,,,,,
chicken_leg.n.01,sliceable,0,1,FALSE,,,,,
chicken_leg.n.01,slicer,0,0,FALSE,,,,,
chicken_leg.n.01,soakable,0,0,FALSE,,,,,
chicken_soup.n.01,liquid,1,1,FALSE,,,,,
chicken_soup.n.01,heatSource,0,0,FALSE,,,,,
chicken_soup.n.01,fireSource,1,0,FALSE,,,,,
chicken_soup.n.01,cookable,0,1,TRUE,74,UNKNOWN,https://foodsafetytrainingcertification.com/food-safety-news/national-soup-month-and-food-safe-cooling/,,
chicken_soup.n.01,coldSource,0,0,FALSE,,,,,
chicken_soup.n.01,sliceable,0,0,FALSE,,,,,
chicken_soup.n.01,slicer,0,0,FALSE,,,,,
chicken_soup.n.01,soakable,0,0,FALSE,,,,,
piece_of_cloth.n.01,liquid,0,0,FALSE,,,,,
piece_of_cloth.n.01,heatSource,0,0,FALSE,,,,,
piece_of_cloth.n.01,fireSource,0,0,FALSE,,,,,
piece_of_cloth.n.01,cookable,0,0,FALSE,,,,,
piece_of_cloth.n.01,coldSource,0,0,FALSE,,,,,
piece_of_cloth.n.01,sliceable,0,0,FALSE,,,,,
piece_of_cloth.n.01,slicer,0,0,FALSE,,,,,
piece_of_cloth.n.01,soakable,1,1,FALSE,,,,,
clock.n.01,liquid,0,0,FALSE,,,,,
clock.n.01,heatSource,0,0,FALSE,,,,,
clock.n.01,fireSource,0,0,FALSE,,,,,
clock.n.01,cookable,0,0,FALSE,,,,,
clock.n.01,coldSource,0,0,FALSE,,,,,
clock.n.01,sliceable,0,0,FALSE,,,,,
clock.n.01,slicer,1,0,FALSE,,,,,
clock.n.01,soakable,0,0,FALSE,,,,,
cabinet.n.04,liquid,0,0,FALSE,,,,,
cabinet.n.04,heatSource,0,0,FALSE,,,,,
cabinet.n.04,fireSource,0,0,FALSE,,,,,
cabinet.n.04,cookable,0,0,FALSE,,,,,
cabinet.n.04,coldSource,0,0,FALSE,,,,,
cabinet.n.04,sliceable,0,0,FALSE,,,,,
cabinet.n.04,slicer,1,0,FALSE,,,,,
cabinet.n.04,soakable,0,0,FALSE,,,,,
knob.n.01,liquid,0,0,FALSE,,,,,
knob.n.01,heatSource,0,0,FALSE,,,,,
knob.n.01,fireSource,0,0,FALSE,,,,,
knob.n.01,cookable,0,0,FALSE,,,,,
knob.n.01,coldSource,0,0,FALSE,,,,,
knob.n.01,sliceable,0,0,FALSE,,,,,
knob.n.01,slicer,1,0,FALSE,,,,,
knob.n.01,soakable,0,0,FALSE,,,,,
corn_syrup.n.01,liquid,1,1,FALSE,,,,,
corn_syrup.n.01,heatSource,0,0,FALSE,,,,,
corn_syrup.n.01,fireSource,0,0,FALSE,,,,,
corn_syrup.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
corn_syrup.n.01,coldSource,0,0,FALSE,,,,,
corn_syrup.n.01,sliceable,0,0,FALSE,,,,,
corn_syrup.n.01,slicer,0,0,FALSE,,,,,
corn_syrup.n.01,soakable,0,0,FALSE,,,,,
costume.n.01,liquid,0,0,FALSE,,,,,
costume.n.01,heatSource,0,0,FALSE,,,,,
costume.n.01,fireSource,0,0,FALSE,,,,,
costume.n.01,cookable,0,0,FALSE,,,,,
costume.n.01,coldSource,0,0,FALSE,,,,,
costume.n.01,sliceable,0,0,FALSE,,,,,
costume.n.01,slicer,0,0,FALSE,,,,,
costume.n.01,soakable,0,1,FALSE,,,,,
crossbar.n.01,liquid,0,0,FALSE,,,,,
crossbar.n.01,heatSource,0,0,FALSE,,,,,
crossbar.n.01,fireSource,0,0,FALSE,,,,,
crossbar.n.01,cookable,0,0,FALSE,,,,,
crossbar.n.01,coldSource,0,0,FALSE,,,,,
crossbar.n.01,sliceable,0,0,FALSE,,,,,
crossbar.n.01,slicer,1,0,FALSE,,,,,
crossbar.n.01,soakable,0,0,FALSE,,,,,
crouton.n.01,liquid,0,0,FALSE,,,,,
crouton.n.01,heatSource,0,0,FALSE,,,,,
crouton.n.01,fireSource,1,0,FALSE,,,,,
crouton.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
crouton.n.01,coldSource,0,0,FALSE,,,,,
crouton.n.01,sliceable,0,1,FALSE,,,,,
crouton.n.01,slicer,0,0,FALSE,,,,,
crouton.n.01,soakable,0,1,FALSE,,,,,
curry.n.01,liquid,0,0,FALSE,,,,,
curry.n.01,heatSource,0,0,FALSE,,,,,
curry.n.01,fireSource,1,0,FALSE,,,,,
curry.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
curry.n.01,coldSource,0,0,FALSE,,,,,
curry.n.01,sliceable,0,0,FALSE,,,,,
curry.n.01,slicer,0,0,FALSE,,,,,
curry.n.01,soakable,0,0,FALSE,,,,,
custard.n.01,liquid,0,0,FALSE,,,,,
custard.n.01,heatSource,0,0,FALSE,,,,,
custard.n.01,fireSource,1,0,FALSE,,,,,
custard.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
custard.n.01,coldSource,1,0,FALSE,,,,,
custard.n.01,sliceable,0,0,FALSE,,,,,
custard.n.01,slicer,0,0,FALSE,,,,,
custard.n.01,soakable,0,0,FALSE,,,,,
antifreeze.n.01,liquid,1,1,FALSE,,,,,
antifreeze.n.01,heatSource,0,0,FALSE,,,,,
antifreeze.n.01,fireSource,0,0,FALSE,,,,,
antifreeze.n.01,cookable,1,0,FALSE,,,,,
antifreeze.n.01,coldSource,1,0,FALSE,,,,,
antifreeze.n.01,sliceable,0,0,FALSE,,,,,
antifreeze.n.01,slicer,0,0,FALSE,,,,,
antifreeze.n.01,soakable,0,0,FALSE,,,,,
denture.n.01,liquid,0,0,FALSE,,,,,
denture.n.01,heatSource,0,0,FALSE,,,,,
denture.n.01,fireSource,0,0,FALSE,,,,,
denture.n.01,cookable,0,0,FALSE,,,,,
denture.n.01,coldSource,1,0,FALSE,,,,,
denture.n.01,sliceable,0,0,FALSE,,,,,
denture.n.01,slicer,0,0,FALSE,,,,,
denture.n.01,soakable,0,0,FALSE,,,,,
dial.n.03,liquid,0,0,FALSE,,,,,
dial.n.03,heatSource,0,0,FALSE,,,,,
dial.n.03,fireSource,0,0,FALSE,,,,,
dial.n.03,cookable,0,0,FALSE,,,,,
dial.n.03,coldSource,0,0,FALSE,,,,,
dial.n.03,sliceable,0,0,FALSE,,,,,
dial.n.03,slicer,1,0,FALSE,,,,,
dial.n.03,soakable,0,0,FALSE,,,,,
dog_food.n.01,liquid,0,0,FALSE,,,,,
dog_food.n.01,heatSource,0,0,FALSE,,,,,
dog_food.n.01,fireSource,1,0,FALSE,,,,,
dog_food.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
dog_food.n.01,coldSource,0,0,FALSE,,,,,
dog_food.n.01,sliceable,0,0,FALSE,,,,,
dog_food.n.01,slicer,0,0,FALSE,,,,,
dog_food.n.01,soakable,0,1,FALSE,,,,,
dowel.n.01,liquid,0,0,FALSE,,,,,
dowel.n.01,heatSource,0,0,FALSE,,,,,
dowel.n.01,fireSource,0,0,FALSE,,,,,
dowel.n.01,cookable,0,0,FALSE,,,,,
dowel.n.01,coldSource,0,0,FALSE,,,,,
dowel.n.01,sliceable,0,0,FALSE,,,,,
dowel.n.01,slicer,1,0,FALSE,,,,,
dowel.n.01,soakable,0,1,FALSE,,,,,
racket.n.04,liquid,0,0,FALSE,,,,,
racket.n.04,heatSource,0,0,FALSE,,,,,
racket.n.04,fireSource,0,0,FALSE,,,,,
racket.n.04,cookable,0,0,FALSE,,,,,
racket.n.04,coldSource,0,0,FALSE,,,,,
racket.n.04,sliceable,0,0,FALSE,,,,,
racket.n.04,slicer,1,0,FALSE,,,,,
racket.n.04,soakable,0,0,FALSE,,,,,
rubber_boot.n.01,liquid,0,0,FALSE,,,,,
rubber_boot.n.01,heatSource,0,0,FALSE,,,,,
rubber_boot.n.01,fireSource,0,0,FALSE,,,,,
rubber_boot.n.01,cookable,0,0,FALSE,,,,,
rubber_boot.n.01,coldSource,0,0,FALSE,,,,,
rubber_boot.n.01,sliceable,0,0,FALSE,,,,,
rubber_boot.n.01,slicer,0,0,FALSE,,,,,
rubber_boot.n.01,soakable,0,0,FALSE,,,,,
ramekin.n.01,liquid,0,0,FALSE,,,,,
