synset,property,gpt3_answer,human_review,require_coldsource_temperature,value(C),source,comment,requires_toggled_on,requires_closed,requires_inside
enchilada.n.01,slicer,0,0,FALSE,,,,,,
enchilada.n.01,soakable,1,0,FALSE,,,,,,
magnesium_sulfate.n.01,liquid,0,0,FALSE,,,,,,
magnesium_sulfate.n.01,heatSource,0,0,FALSE,,,,,,
magnesium_sulfate.n.01,fireSource,0,0,FALSE,,,,,,
magnesium_sulfate.n.01,cookable,0,0,FALSE,,,,,,
magnesium_sulfate.n.01,coldSource,0,0,FALSE,,,,,,
magnesium_sulfate.n.01,sliceable,0,0,FALSE,,,,,,
magnesium_sulfate.n.01,slicer,0,0,FALSE,,,,,,
magnesium_sulfate.n.01,soakable,0,0,FALSE,,,,,,
wheat.n.02,liquid,0,0,FALSE,,,,,,
wheat.n.02,heatSource,0,0,FALSE,,,,,,
wheat.n.02,fireSource,1,0,FALSE,,,,,,
wheat.n.02,cookable,0,1,FALSE,,,,,,
wheat.n.02,coldSource,0,0,FALSE,,,,,,
wheat.n.02,sliceable,0,1,FALSE,,,,,,
wheat.n.02,slicer,0,0,FALSE,,,,,,
wheat.n.02,soakable,0,0,FALSE,,,,,,
fastener.n.02,liquid,0,0,FALSE,,,,,,
fastener.n.02,heatSource,0,0,FALSE,,,,,,
fastener.n.02,fireSource,0,0,FALSE,,,,,,
fastener.n.02,cookable,0,0,FALSE,,,,,,
fastener.n.02,coldSource,0,0,FALSE,,,,,,
fastener.n.02,sliceable,0,0,FALSE,,,,,,
fastener.n.02,slicer,0,0,FALSE,,,,,,
fastener.n.02,soakable,0,0,FALSE,,,,,,
common_bean.n.02,liquid,0,0,FALSE,,,,,,
common_bean.n.02,heatSource,0,0,FALSE,,,,,,
common_bean.n.02,fireSource,1,0,FALSE,,,,,,
common_bean.n.02,cookable,0,1,FALSE,,,,,,
common_bean.n.02,coldSource,0,0,FALSE,,,,,,
common_bean.n.02,sliceable,0,0,FALSE,,,,,,
common_bean.n.02,slicer,0,0,FALSE,,,,,,
common_bean.n.02,soakable,0,0,FALSE,,,,,,
dried_fruit.n.01,liquid,0,0,FALSE,,,,,,
dried_fruit.n.01,heatSource,0,0,FALSE,,,,,,
dried_fruit.n.01,fireSource,1,0,FALSE,,,,,,
dried_fruit.n.01,cookable,0,1,FALSE,,,,,,
dried_fruit.n.01,coldSource,0,0,FALSE,,,,,,
dried_fruit.n.01,sliceable,0,1,FALSE,,,,,,
dried_fruit.n.01,slicer,0,0,FALSE,,,,,,
dried_fruit.n.01,soakable,0,0,FALSE,,,,,,
herb.n.02,liquid,0,0,FALSE,,,,,,
herb.n.02,heatSource,0,0,FALSE,,,,,,
herb.n.02,fireSource,1,0,FALSE,,,,,,
herb.n.02,cookable,0,1,FALSE,,,,,,
herb.n.02,coldSource,0,0,FALSE,,,,,,
herb.n.02,sliceable,0,0,FALSE,,,,,,
herb.n.02,slicer,0,0,FALSE,,,,,,
herb.n.02,soakable,0,0,FALSE,,,,,,
wheel.n.01,liquid,0,0,FALSE,,,,,,
wheel.n.01,heatSource,0,0,FALSE,,,,,,
wheel.n.01,fireSource,0,0,FALSE,,,,,,
wheel.n.01,cookable,0,0,FALSE,,,,,,
wheel.n.01,coldSource,0,0,FALSE,,,,,,
wheel.n.01,sliceable,0,0,FALSE,,,,,,
wheel.n.01,slicer,0,0,FALSE,,,,,,
wheel.n.01,soakable,0,0,FALSE,,,,,,
can.n.01,liquid,0,0,FALSE,,,,,,
can.n.01,heatSource,0,0,FALSE,,,,,,
can.n.01,fireSource,0,0,FALSE,,,,,,
can.n.01,cookable,0,0,FALSE,,,,,,
can.n.01,coldSource,0,0,FALSE,,,,,,
can.n.01,sliceable,0,0,FALSE,,,,,,
can.n.01,slicer,1,0,FALSE,,,,,,
can.n.01,soakable,0,0,FALSE,,,,,,
flavorer.n.01,liquid,0,0,FALSE,,,,,,
flavorer.n.01,heatSource,0,0,FALSE,,,,,,
flavorer.n.01,fireSource,1,0,FALSE,,,,,,
flavorer.n.01,cookable,0,1,FALSE,,,,,,
flavorer.n.01,coldSource,0,0,FALSE,,,,,,
flavorer.n.01,sliceable,0,0,FALSE,,,,,,
flavorer.n.01,slicer,0,0,FALSE,,,,,,
flavorer.n.01,soakable,0,0,FALSE,,,,,,
shell.n.02,liquid,0,0,FALSE,,,,,,
shell.n.02,heatSource,0,0,FALSE,,,,,,
shell.n.02,fireSource,0,0,FALSE,,,,,,
shell.n.02,cookable,0,0,FALSE,,,,,,
shell.n.02,coldSource,0,0,FALSE,,,,,,
shell.n.02,sliceable,0,0,FALSE,,,,,,
shell.n.02,slicer,0,0,FALSE,,,,,,
shell.n.02,soakable,0,0,FALSE,,,,,,
shell.n.04,liquid,0,0,FALSE,,,,,,
shell.n.04,heatSource,0,0,FALSE,,,,,,
shell.n.04,fireSource,0,0,FALSE,,,,,,
shell.n.04,cookable,0,0,FALSE,,,,,,
shell.n.04,coldSource,0,0,FALSE,,,,,,
shell.n.04,sliceable,0,0,FALSE,,,,,,
shell.n.04,slicer,0,0,FALSE,,,,,,
shell.n.04,soakable,0,0,FALSE,,,,,,
bacon.n.01,liquid,0,0,FALSE,,,,,,
bacon.n.01,heatSource,0,0,FALSE,,,,,,
bacon.n.01,fireSource,1,0,FALSE,,,,,,
bacon.n.01,cookable,0,1,FALSE,,,,,,
bacon.n.01,coldSource,0,0,FALSE,,,,,,
bacon.n.01,sliceable,0,1,FALSE,,,,,,
bacon.n.01,slicer,1,0,FALSE,,,,,,
bacon.n.01,soakable,0,0,FALSE,,,,,,
black_pepper.n.02,liquid,0,0,FALSE,,,,,,
black_pepper.n.02,heatSource,0,0,FALSE,,,,,,
black_pepper.n.02,fireSource,1,0,FALSE,,,,,,
black_pepper.n.02,cookable,0,1,FALSE,,,,,,
black_pepper.n.02,coldSource,0,0,FALSE,,,,,,
black_pepper.n.02,sliceable,0,0,FALSE,,,,,,
black_pepper.n.02,slicer,0,0,FALSE,,,,,,
black_pepper.n.02,soakable,0,0,FALSE,,,,,,
leather.n.01,liquid,0,0,FALSE,,,,,,
leather.n.01,heatSource,0,0,FALSE,,,,,,
leather.n.01,fireSource,0,0,FALSE,,,,,,
leather.n.01,cookable,0,0,FALSE,,,,,,
leather.n.01,coldSource,0,0,FALSE,,,,,,
leather.n.01,sliceable,0,0,FALSE,,,,,,
leather.n.01,slicer,0,0,FALSE,,,,,,
leather.n.01,soakable,1,1,FALSE,,,,,,
fabric.n.01,liquid,0,0,FALSE,,,,,,
fabric.n.01,heatSource,0,0,FALSE,,,,,,
fabric.n.01,fireSource,0,0,FALSE,,,,,,
fabric.n.01,cookable,0,0,FALSE,,,,,,
fabric.n.01,coldSource,0,0,FALSE,,,,,,
fabric.n.01,sliceable,0,0,FALSE,,,,,,
fabric.n.01,slicer,0,0,FALSE,,,,,,
fabric.n.01,soakable,1,1,FALSE,,,,,,
onion.n.03,liquid,0,0,FALSE,,,,,,
onion.n.03,heatSource,0,0,FALSE,,,,,,
onion.n.03,fireSource,1,0,FALSE,,,,,,
onion.n.03,cookable,0,1,FALSE,,,,,,
onion.n.03,coldSource,0,0,FALSE,,,,,,
onion.n.03,sliceable,0,1,FALSE,,,,,,
onion.n.03,slicer,1,0,FALSE,,,,,,
onion.n.03,soakable,0,0,FALSE,,,,,,
grass.n.01,liquid,0,0,FALSE,,,,,,
grass.n.01,heatSource,0,0,FALSE,,,,,,
grass.n.01,fireSource,0,0,FALSE,,,,,,
grass.n.01,cookable,0,0,FALSE,,,,,,
grass.n.01,coldSource,0,0,FALSE,,,,,,
grass.n.01,sliceable,0,1,FALSE,,,,,,
grass.n.01,slicer,0,0,FALSE,,,,,,
grass.n.01,soakable,0,0,FALSE,,,,,,
laundry.n.01,liquid,0,0,FALSE,,,,,,
laundry.n.01,heatSource,0,0,FALSE,,,,,,
laundry.n.01,fireSource,0,0,FALSE,,,,,,
laundry.n.01,cookable,0,0,FALSE,,,,,,
laundry.n.01,coldSource,1,0,FALSE,,,,,,
laundry.n.01,sliceable,0,0,FALSE,,,,,,
laundry.n.01,slicer,1,0,FALSE,,,,,,
laundry.n.01,soakable,0,1,FALSE,,,,,,
sand.n.01,liquid,0,0,FALSE,,,,,,
sand.n.01,heatSource,0,0,FALSE,,,,,,
sand.n.01,fireSource,0,0,FALSE,,,,,,
sand.n.01,cookable,0,0,FALSE,,,,,,
sand.n.01,coldSource,0,0,FALSE,,,,,,
sand.n.01,sliceable,0,0,FALSE,,,,,,
sand.n.01,slicer,0,0,FALSE,,,,,,
sand.n.01,soakable,0,1,FALSE,,,,,,
emery_paper.n.01,liquid,0,0,FALSE,,,,,,
emery_paper.n.01,heatSource,0,0,FALSE,,,,,,
emery_paper.n.01,fireSource,0,0,FALSE,,,,,,
emery_paper.n.01,cookable,0,0,FALSE,,,,,,
emery_paper.n.01,coldSource,0,0,FALSE,,,,,,
emery_paper.n.01,sliceable,0,0,FALSE,,,,,,
emery_paper.n.01,slicer,1,0,FALSE,,,,,,
emery_paper.n.01,soakable,0,0,FALSE,,,,,,
wax.n.01,liquid,0,0,FALSE,,,,,,
wax.n.01,heatSource,0,0,FALSE,,,,,,
wax.n.01,fireSource,0,0,FALSE,,,,,,
wax.n.01,cookable,0,0,FALSE,,,,,,
wax.n.01,coldSource,0,0,FALSE,,,,,,
wax.n.01,sliceable,0,0,FALSE,,,,,,
wax.n.01,slicer,0,0,FALSE,,,,,,
wax.n.01,soakable,0,0,FALSE,,,,,,
blanket.n.01,liquid,0,0,FALSE,,,,,,
blanket.n.01,heatSource,1,0,FALSE,,,,,,
blanket.n.01,fireSource,0,0,FALSE,,,,,,
blanket.n.01,cookable,0,0,FALSE,,,,,,
blanket.n.01,coldSource,0,0,FALSE,,,,,,
blanket.n.01,sliceable,0,0,FALSE,,,,,,
blanket.n.01,slicer,0,0,FALSE,,,,,,
blanket.n.01,soakable,1,1,FALSE,,,,,,
chair.n.01,liquid,0,0,FALSE,,,,,,
chair.n.01,heatSource,0,0,FALSE,,,,,,
chair.n.01,fireSource,0,0,FALSE,,,,,,
chair.n.01,cookable,0,0,FALSE,,,,,,
chair.n.01,coldSource,0,0,FALSE,,,,,,
chair.n.01,sliceable,0,0,FALSE,,,,,,
chair.n.01,slicer,1,0,FALSE,,,,,,
chair.n.01,soakable,1,0,FALSE,,,,,,
sieve.n.01,liquid,0,0,FALSE,,,,,,
sieve.n.01,heatSource,0,0,FALSE,,,,,,
sieve.n.01,fireSource,0,0,FALSE,,,,,,
sieve.n.01,cookable,0,0,FALSE,,,,,,
sieve.n.01,coldSource,0,0,FALSE,,,,,,
sieve.n.01,sliceable,0,0,FALSE,,,,,,
sieve.n.01,slicer,1,0,FALSE,,,,,,
sieve.n.01,soakable,1,0,FALSE,,,,,,
flower.n.02,liquid,0,0,FALSE,,,,,,
flower.n.02,heatSource,0,0,FALSE,,,,,,
flower.n.02,fireSource,0,0,FALSE,,,,,,
flower.n.02,cookable,0,1,FALSE,,,,,,
flower.n.02,coldSource,0,0,FALSE,,,,,,
flower.n.02,sliceable,0,1,FALSE,,,,,,
flower.n.02,slicer,0,0,FALSE,,,,,,
flower.n.02,soakable,0,0,FALSE,,,,,,
frame.n.10,liquid,0,0,FALSE,,,,,,
frame.n.10,heatSource,0,0,FALSE,,,,,,
frame.n.10,fireSource,0,0,FALSE,,,,,,
frame.n.10,cookable,0,0,FALSE,,,,,,
frame.n.10,coldSource,0,0,FALSE,,,,,,
frame.n.10,sliceable,0,0,FALSE,,,,,,
frame.n.10,slicer,1,0,FALSE,,,,,,
frame.n.10,soakable,0,0,FALSE,,,,,,
utensil.n.01,liquid,0,0,FALSE,,,,,,
utensil.n.01,heatSource,0,0,FALSE,,,,,,
utensil.n.01,fireSource,1,0,FALSE,,,,,,
utensil.n.01,cookable,0,0,FALSE,,,,,,
utensil.n.01,coldSource,0,0,FALSE,,,,,,
utensil.n.01,sliceable,1,0,FALSE,,,,,,
utensil.n.01,slicer,1,1,FALSE,,,,,,
utensil.n.01,soakable,1,0,FALSE,,,,,,
rub.n.02,liquid,0,0,FALSE,,,,,,
rub.n.02,heatSource,0,0,FALSE,,,,,,
rub.n.02,fireSource,0,0,FALSE,,,,,,
rub.n.02,cookable,0,0,FALSE,,,,,,
rub.n.02,coldSource,0,0,FALSE,,,,,,
rub.n.02,sliceable,0,0,FALSE,,,,,,
rub.n.02,slicer,0,0,FALSE,,,,,,
rub.n.02,soakable,0,1,FALSE,,,,,,
foil.n.01,liquid,0,0,FALSE,,,,,,
foil.n.01,heatSource,0,0,FALSE,,,,,,
foil.n.01,fireSource,0,0,FALSE,,,,,,
foil.n.01,cookable,0,0,FALSE,,,,,,
foil.n.01,coldSource,0,0,FALSE,,,,,,
foil.n.01,sliceable,0,0,FALSE,,,,,,
foil.n.01,slicer,1,0,FALSE,,,,,,
foil.n.01,soakable,1,0,FALSE,,,,,,
liquid.n.01,liquid,1,1,FALSE,,,,,,
liquid.n.01,heatSource,0,0,FALSE,,,,,,
liquid.n.01,fireSource,0,0,FALSE,,,,,,
liquid.n.01,cookable,0,0,FALSE,,,,,,
liquid.n.01,coldSource,1,0,FALSE,,,,,,
liquid.n.01,sliceable,0,0,FALSE,,,,,,
liquid.n.01,slicer,0,0,FALSE,,,,,,
liquid.n.01,soakable,0,0,FALSE,,,,,,
wire.n.01,liquid,0,0,FALSE,,,,,,
wire.n.01,heatSource,0,0,FALSE,,,,,,
wire.n.01,fireSource,0,0,FALSE,,,,,,
wire.n.01,cookable,0,0,FALSE,,,,,,
wire.n.01,coldSource,0,0,FALSE,,,,,,
wire.n.01,sliceable,0,0,FALSE,,,,,,
wire.n.01,slicer,1,0,FALSE,,,,,,
wire.n.01,soakable,0,0,FALSE,,,,,,
napkin.n.01,liquid,0,0,FALSE,,,,,,
napkin.n.01,heatSource,0,0,FALSE,,,,,,
napkin.n.01,fireSource,0,1,FALSE,,,,,,
napkin.n.01,cookable,0,0,FALSE,,,,,,
napkin.n.01,coldSource,0,0,FALSE,,,,,,
napkin.n.01,sliceable,0,0,FALSE,,,,,,
napkin.n.01,slicer,1,0,FALSE,,,,,,
napkin.n.01,soakable,1,1,FALSE,,,,,,
bite.n.04,liquid,0,0,FALSE,,,,,,
bite.n.04,heatSource,0,0,FALSE,,,,,,
bite.n.04,fireSource,1,0,FALSE,,,,,,
bite.n.04,cookable,0,1,FALSE,,,,,,
bite.n.04,coldSource,0,0,FALSE,,,,,,
bite.n.04,sliceable,0,0,FALSE,,,,,,
bite.n.04,slicer,0,0,FALSE,,,,,,
bite.n.04,soakable,0,0,FALSE,,,,,,
light.n.02,liquid,0,0,FALSE,,,,,,
light.n.02,heatSource,0,0,FALSE,,,,,,
light.n.02,fireSource,0,0,FALSE,,,,,,
light.n.02,cookable,0,0,FALSE,,,,,,
light.n.02,coldSource,0,0,FALSE,,,,,,
light.n.02,sliceable,0,0,FALSE,,,,,,
light.n.02,slicer,1,0,FALSE,,,,,,
light.n.02,soakable,0,0,FALSE,,,,,,
tree.n.01,liquid,0,0,FALSE,,,,,,
tree.n.01,heatSource,0,0,FALSE,,,,,,
tree.n.01,fireSource,0,1,FALSE,,,,,,
tree.n.01,cookable,0,0,FALSE,,,,,,
tree.n.01,coldSource,0,0,FALSE,,,,,,
tree.n.01,sliceable,0,0,FALSE,,,,,,
tree.n.01,slicer,0,0,FALSE,,,,,,
tree.n.01,soakable,0,0,FALSE,,,,,,
truck.n.01,liquid,0,0,FALSE,,,,,,
truck.n.01,heatSource,0,0,FALSE,,,,,,
truck.n.01,fireSource,0,0,FALSE,,,,,,
truck.n.01,cookable,0,0,FALSE,,,,,,
truck.n.01,coldSource,0,0,FALSE,,,,,,
truck.n.01,sliceable,0,0,FALSE,,,,,,
truck.n.01,slicer,1,0,FALSE,,,,,,
truck.n.01,soakable,0,0,FALSE,,,,,,
shoe.n.01,liquid,0,0,FALSE,,,,,,
shoe.n.01,heatSource,0,0,FALSE,,,,,,
shoe.n.01,fireSource,0,0,FALSE,,,,,,
shoe.n.01,cookable,0,0,FALSE,,,,,,
shoe.n.01,coldSource,0,0,FALSE,,,,,,
shoe.n.01,sliceable,0,0,FALSE,,,,,,
shoe.n.01,slicer,0,0,FALSE,,,,,,
shoe.n.01,soakable,0,1,FALSE,,,,,,
stalk.n.02,liquid,0,0,FALSE,,,,,,
stalk.n.02,heatSource,0,0,FALSE,,,,,,
stalk.n.02,fireSource,0,0,FALSE,,,,,,
stalk.n.02,cookable,0,0,FALSE,,,,,,
stalk.n.02,coldSource,0,0,FALSE,,,,,,
stalk.n.02,sliceable,0,0,FALSE,,,,,,
stalk.n.02,slicer,0,0,FALSE,,,,,,
stalk.n.02,soakable,0,0,FALSE,,,,,,
honey.n.01,liquid,1,1,FALSE,,,,,,
honey.n.01,heatSource,0,0,FALSE,,,,,,
honey.n.01,fireSource,0,0,FALSE,,,,,,
honey.n.01,cookable,0,1,FALSE,,,,,,
honey.n.01,coldSource,1,0,FALSE,,,,,,
honey.n.01,sliceable,0,0,FALSE,,,,,,
honey.n.01,slicer,0,0,FALSE,,,,,,
honey.n.01,soakable,0,0,FALSE,,,,,,
plastic.n.01,liquid,0,0,FALSE,,,,,,
plastic.n.01,heatSource,0,0,FALSE,,,,,,
plastic.n.01,fireSource,0,0,FALSE,,,,,,
plastic.n.01,cookable,0,0,FALSE,,,,,,
plastic.n.01,coldSource,0,0,FALSE,,,,,,
plastic.n.01,sliceable,0,0,FALSE,,,,,,
plastic.n.01,slicer,0,0,FALSE,,,,,,
plastic.n.01,soakable,1,0,FALSE,,,,,,
sodium_carbonate.n.01,liquid,0,0,FALSE,,,,,,
sodium_carbonate.n.01,heatSource,0,0,FALSE,,,,,,
sodium_carbonate.n.01,fireSource,0,0,FALSE,,,,,,
sodium_carbonate.n.01,cookable,0,0,FALSE,,,,,,
sodium_carbonate.n.01,coldSource,0,0,FALSE,,,,,,
sodium_carbonate.n.01,sliceable,0,0,FALSE,,,,,,
sodium_carbonate.n.01,slicer,0,0,FALSE,,,,,,
sodium_carbonate.n.01,soakable,0,0,FALSE,,,,,,
mixer.n.04,liquid,0,0,FALSE,,,,,,
mixer.n.04,heatSource,0,0,FALSE,,,,,,
mixer.n.04,fireSource,0,0,FALSE,,,,,,
mixer.n.04,cookable,0,0,FALSE,,,,,,
mixer.n.04,coldSource,0,0,FALSE,,,,,,
mixer.n.04,sliceable,0,0,FALSE,,,,,,
mixer.n.04,slicer,1,1,FALSE,,,,,,
mixer.n.04,soakable,0,0,FALSE,,,,,,
wax_paper.n.01,liquid,0,0,FALSE,,,,,,
wax_paper.n.01,heatSource,0,0,FALSE,,,,,,
wax_paper.n.01,fireSource,0,0,FALSE,,,,,,
wax_paper.n.01,cookable,0,0,FALSE,,,,,,
wax_paper.n.01,coldSource,0,0,FALSE,,,,,,
wax_paper.n.01,sliceable,0,0,FALSE,,,,,,
wax_paper.n.01,slicer,0,0,FALSE,,,,,,
wax_paper.n.01,soakable,1,1,FALSE,,,,,,
plastic_bag.n.01,liquid,0,0,FALSE,,,,,,
plastic_bag.n.01,heatSource,0,0,FALSE,,,,,,
plastic_bag.n.01,fireSource,0,0,FALSE,,,,,,
plastic_bag.n.01,cookable,0,0,FALSE,,,,,,
plastic_bag.n.01,coldSource,0,0,FALSE,,,,,,
plastic_bag.n.01,sliceable,0,0,FALSE,,,,,,
plastic_bag.n.01,slicer,1,0,FALSE,,,,,,
plastic_bag.n.01,soakable,1,0,FALSE,,,,,,
dirt.n.02,liquid,0,0,FALSE,,,,,,
dirt.n.02,heatSource,0,0,FALSE,,,,,,
dirt.n.02,fireSource,0,0,FALSE,,,,,,
dirt.n.02,cookable,0,0,FALSE,,,,,,
dirt.n.02,coldSource,0,0,FALSE,,,,,,
dirt.n.02,sliceable,0,0,FALSE,,,,,,
dirt.n.02,slicer,0,0,FALSE,,,,,,
dirt.n.02,soakable,0,0,FALSE,,,,,,
meal.n.01,liquid,0,0,FALSE,,,,,,
meal.n.01,heatSource,0,0,FALSE,,,,,,
meal.n.01,fireSource,1,0,FALSE,,,,,,
meal.n.01,cookable,0,1,FALSE,,,,,,
meal.n.01,coldSource,0,0,FALSE,,,,,,
meal.n.01,sliceable,1,1,FALSE,,,,,,
meal.n.01,slicer,0,0,FALSE,,,,,,
meal.n.01,soakable,0,0,FALSE,,,,,,
nut.n.01,liquid,0,0,FALSE,,,,,,
nut.n.01,heatSource,0,0,FALSE,,,,,,
nut.n.01,fireSource,1,0,FALSE,,,,,,
nut.n.01,cookable,0,1,FALSE,,,,,,
nut.n.01,coldSource,0,0,FALSE,,,,,,
nut.n.01,sliceable,0,0,FALSE,,,,,,
nut.n.01,slicer,1,0,FALSE,,,,,,
nut.n.01,soakable,0,0,FALSE,,,,,,
seed.n.02,liquid,0,0,FALSE,,,,,,
seed.n.02,heatSource,0,0,FALSE,,,,,,
seed.n.02,fireSource,0,0,FALSE,,,,,,
seed.n.02,cookable,0,1,FALSE,,,,,,
seed.n.02,coldSource,0,0,FALSE,,,,,,
seed.n.02,sliceable,0,0,FALSE,,,,,,
seed.n.02,slicer,0,0,FALSE,,,,,,
seed.n.02,soakable,0,0,FALSE,,,,,,
book.n.01,liquid,0,0,FALSE,,,,,,
book.n.01,heatSource,0,0,FALSE,,,,,,
book.n.01,fireSource,0,0,FALSE,,,,,,
book.n.01,cookable,0,0,FALSE,,,,,,
book.n.01,coldSource,0,0,FALSE,,,,,,
book.n.01,sliceable,0,0,FALSE,,,,,,
book.n.01,slicer,0,0,FALSE,,,,,,
book.n.01,soakable,0,1,FALSE,,,,,,
blade.n.09,liquid,0,0,FALSE,,,,,,
blade.n.09,heatSource,0,0,FALSE,,,,,,
blade.n.09,fireSource,0,0,FALSE,,,,,,
blade.n.09,cookable,0,0,FALSE,,,,,,
blade.n.09,coldSource,0,0,FALSE,,,,,,
blade.n.09,sliceable,1,0,FALSE,,,,,,
blade.n.09,slicer,1,1,FALSE,,,,,,
blade.n.09,soakable,0,0,FALSE,,,,,,
mold.n.05,liquid,0,0,FALSE,,,,,,
mold.n.05,heatSource,0,0,FALSE,,,,,,
mold.n.05,fireSource,0,0,FALSE,,,,,,
mold.n.05,cookable,0,0,FALSE,,,,,,
mold.n.05,coldSource,0,0,FALSE,,,,,,
mold.n.05,sliceable,0,0,FALSE,,,,,,
mold.n.05,slicer,0,0,FALSE,,,,,,
mold.n.05,soakable,0,0,FALSE,,,,,,
sauce.n.01,liquid,0,1,FALSE,,,,,,
sauce.n.01,heatSource,0,0,FALSE,,,,,,
sauce.n.01,fireSource,1,0,FALSE,,,,,,
sauce.n.01,cookable,0,1,FALSE,,,,,,
sauce.n.01,coldSource,1,0,FALSE,,,,,,
sauce.n.01,sliceable,0,0,FALSE,,,,,,
sauce.n.01,slicer,0,0,FALSE,,,,,,
sauce.n.01,soakable,0,0,FALSE,,,,,,
screw.n.04,liquid,0,0,FALSE,,,,,,
screw.n.04,heatSource,0,0,FALSE,,,,,,
screw.n.04,fireSource,0,0,FALSE,,,,,,
screw.n.04,cookable,0,0,FALSE,,,,,,
screw.n.04,coldSource,0,0,FALSE,,,,,,
screw.n.04,sliceable,0,0,FALSE,,,,,,
screw.n.04,slicer,0,0,FALSE,,,,,,
screw.n.04,soakable,0,0,FALSE,,,,,,
spice.n.02,liquid,0,0,FALSE,,,,,,
spice.n.02,heatSource,0,0,FALSE,,,,,,
spice.n.02,fireSource,1,0,FALSE,,,,,,
spice.n.02,cookable,0,1,FALSE,,,,,,
spice.n.02,coldSource,0,0,FALSE,,,,,,
spice.n.02,sliceable,0,0,FALSE,,,,,,
spice.n.02,slicer,0,0,FALSE,,,,,,
spice.n.02,soakable,0,0,FALSE,,,,,,
aluminium_foil.n.01,liquid,0,0,FALSE,,,,,,
aluminium_foil.n.01,heatSource,0,0,FALSE,,,,,,
aluminium_foil.n.01,fireSource,0,0,FALSE,,,,,,
aluminium_foil.n.01,cookable,0,0,FALSE,,,,,,
aluminium_foil.n.01,coldSource,0,0,FALSE,,,,,,
aluminium_foil.n.01,sliceable,0,1,FALSE,,,,,,
aluminium_foil.n.01,slicer,0,0,FALSE,,,,,,
aluminium_foil.n.01,soakable,0,0,FALSE,,,,,,
rice.n.01,liquid,0,0,FALSE,,,,,,
rice.n.01,heatSource,0,0,FALSE,,,,,,
rice.n.01,fireSource,1,0,FALSE,,,,,,
rice.n.01,cookable,0,1,FALSE,,,,,,
rice.n.01,coldSource,1,0,FALSE,,,,,,
rice.n.01,sliceable,0,0,FALSE,,,,,,
rice.n.01,slicer,1,0,FALSE,,,,,,
rice.n.01,soakable,0,0,FALSE,,,,,,
wine.n.01,liquid,1,1,FALSE,,,,,,
wine.n.01,heatSource,0,0,FALSE,,,,,,
wine.n.01,fireSource,0,0,FALSE,,,,,,
wine.n.01,cookable,0,1,FALSE,,,,,,
wine.n.01,coldSource,1,0,FALSE,,,,,,
wine.n.01,sliceable,0,0,FALSE,,,,,,
wine.n.01,slicer,0,0,FALSE,,,,,,
wine.n.01,soakable,0,0,FALSE,,,,,,
rack.n.05,liquid,0,0,FALSE,,,,,,
rack.n.05,heatSource,0,0,FALSE,,,,,,
rack.n.05,fireSource,0,0,FALSE,,,,,,
rack.n.05,cookable,0,0,FALSE,,,,,,
rack.n.05,coldSource,0,0,FALSE,,,,,,
rack.n.05,sliceable,0,0,FALSE,,,,,,
rack.n.05,slicer,1,0,FALSE,,,,,,
rack.n.05,soakable,1,0,FALSE,,,,,,
leaf.n.01,liquid,0,0,FALSE,,,,,,
leaf.n.01,heatSource,0,0,FALSE,,,,,,
leaf.n.01,fireSource,0,0,FALSE,,,,,,
leaf.n.01,cookable,0,0,FALSE,,,,,,
leaf.n.01,coldSource,0,0,FALSE,,,,,,
leaf.n.01,sliceable,0,1,FALSE,,,,,,
leaf.n.01,slicer,0,0,FALSE,,,,,,
leaf.n.01,soakable,0,1,FALSE,,,,,,
plastic_wrap.n.01,liquid,0,0,FALSE,,,,,,
plastic_wrap.n.01,heatSource,0,0,FALSE,,,,,,
plastic_wrap.n.01,fireSource,0,0,FALSE,,,,,,
plastic_wrap.n.01,cookable,0,0,FALSE,,,,,,
plastic_wrap.n.01,coldSource,0,0,FALSE,,,,,,
plastic_wrap.n.01,sliceable,0,0,FALSE,,,,,,
plastic_wrap.n.01,slicer,1,0,FALSE,,,,,,
plastic_wrap.n.01,soakable,0,0,FALSE,,,,,,
bearing.n.06,liquid,0,0,FALSE,,,,,,
bearing.n.06,heatSource,0,0,FALSE,,,,,,
bearing.n.06,fireSource,0,0,FALSE,,,,,,
bearing.n.06,cookable,0,0,FALSE,,,,,,
bearing.n.06,coldSource,0,0,FALSE,,,,,,
bearing.n.06,sliceable,0,0,FALSE,,,,,,
bearing.n.06,slicer,1,0,FALSE,,,,,,
bearing.n.06,soakable,0,0,FALSE,,,,,,
liquid_soap.n.01,liquid,1,1,FALSE,,,,,,
liquid_soap.n.01,heatSource,0,0,FALSE,,,,,,
liquid_soap.n.01,fireSource,0,0,FALSE,,,,,,
liquid_soap.n.01,cookable,0,0,FALSE,,,,,,
liquid_soap.n.01,coldSource,1,0,FALSE,,,,,,
liquid_soap.n.01,sliceable,0,0,FALSE,,,,,,
liquid_soap.n.01,slicer,0,0,FALSE,,,,,,
liquid_soap.n.01,soakable,0,0,FALSE,,,,,,
bookend.n.01,liquid,0,0,FALSE,,,,,,
bookend.n.01,heatSource,0,0,FALSE,,,,,,
bookend.n.01,fireSource,0,0,FALSE,,,,,,
bookend.n.01,cookable,0,0,FALSE,,,,,,
bookend.n.01,coldSource,0,0,FALSE,,,,,,
bookend.n.01,sliceable,0,0,FALSE,,,,,,
bookend.n.01,slicer,1,0,FALSE,,,,,,
bookend.n.01,soakable,0,0,FALSE,,,,,,
